seccion,entidad,nom_entidad,dttofed,nom_dttofed,dttoloc,nom_dttoloc,mpio,nom_mpio,tipo,ln,zmvm,tipo_seccion2016,estrato6,nom_estrato6
2988,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1213,1,URBANO,2,COALICION_PANURBANO
2989,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2238,1,URBANO,2,COALICION_PANURBANO
2990,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1423,1,URBANO,2,COALICION_PANURBANO
2991,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1131,1,URBANO,2,COALICION_PANURBANO
2992,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1877,1,URBANO,2,COALICION_PANURBANO
2993,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1124,1,URBANO,2,COALICION_PANURBANO
2994,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2051,1,URBANO,2,COALICION_PANURBANO
2995,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1726,1,URBANO,2,COALICION_PANURBANO
2996,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1344,1,URBANO,2,COALICION_PANURBANO
2997,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1452,1,URBANO,2,COALICION_PANURBANO
2998,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1755,1,URBANO,2,COALICION_PANURBANO
2999,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2899,1,URBANO,2,COALICION_PANURBANO
3000,15,Mexico,21,NAUCALPAN DE J,30,NAUCALPAN,58,NAUCALPAN,2,3909,1,URBANO,2,COALICION_PANURBANO
3001,15,Mexico,21,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1493,1,URBANO,2,COALICION_PANURBANO
3003,15,Mexico,21,NAUCALPAN DE J,30,NAUCALPAN,58,NAUCALPAN,2,2147,1,URBANO,2,COALICION_PANURBANO
3004,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2582,1,URBANO,2,COALICION_PANURBANO
3005,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2312,1,URBANO,2,COALICION_PANURBANO
3006,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2043,1,URBANO,2,COALICION_PANURBANO
3007,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1571,1,URBANO,2,COALICION_PANURBANO
3008,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,893,1,URBANO,2,COALICION_PANURBANO
3009,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1642,1,URBANO,2,COALICION_PANURBANO
3010,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1067,1,URBANO,2,COALICION_PANURBANO
3011,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1636,1,URBANO,2,COALICION_PANURBANO
3012,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1555,1,URBANO,2,COALICION_PANURBANO
3013,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,833,1,URBANO,2,COALICION_PANURBANO
3014,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,2178,1,URBANO,2,COALICION_PANURBANO
3015,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1188,1,URBANO,2,COALICION_PANURBANO
3016,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1670,1,URBANO,2,COALICION_PANURBANO
3017,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1493,1,URBANO,2,COALICION_PANURBANO
3018,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1527,1,URBANO,2,COALICION_PANURBANO
3019,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1013,1,URBANO,2,COALICION_PANURBANO
3020,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1172,1,URBANO,2,COALICION_PANURBANO
3021,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,793,1,URBANO,2,COALICION_PANURBANO
3022,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1413,1,URBANO,2,COALICION_PANURBANO
3023,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,889,1,URBANO,2,COALICION_PANURBANO
3024,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,662,1,URBANO,2,COALICION_PANURBANO
3025,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1109,1,URBANO,2,COALICION_PANURBANO
3026,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1010,1,URBANO,2,COALICION_PANURBANO
3027,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,898,1,URBANO,2,COALICION_PANURBANO
3028,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1181,1,URBANO,2,COALICION_PANURBANO
3029,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1670,1,URBANO,2,COALICION_PANURBANO
3030,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1339,1,URBANO,2,COALICION_PANURBANO
3031,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1566,1,URBANO,2,COALICION_PANURBANO
3032,15,Mexico,22,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1443,1,URBANO,2,COALICION_PANURBANO
3928,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,709,1,URBANO,2,COALICION_PANURBANO
3929,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,2129,1,URBANO,2,COALICION_PANURBANO
3930,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,1886,1,URBANO,2,COALICION_PANURBANO
3931,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,1523,1,URBANO,2,COALICION_PANURBANO
3933,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,1706,1,URBANO,2,COALICION_PANURBANO
3934,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,1434,1,URBANO,2,COALICION_PANURBANO
3936,15,Mexico,33,CHALCO,28,AMACAMECA,69,OZUMBA,2,1815,1,URBANO,2,COALICION_PANURBANO
4334,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,1284,1,URBANO,2,COALICION_PANURBANO
4335,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,1185,1,URBANO,2,COALICION_PANURBANO
4337,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,3119,1,URBANO,2,COALICION_PANURBANO
4340,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,2029,1,URBANO,2,COALICION_PANURBANO
4342,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,4275,1,URBANO,2,COALICION_PANURBANO
4343,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,2207,1,URBANO,2,COALICION_PANURBANO
4344,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,85,TEMASCALAPA,2,1967,1,URBANO,2,COALICION_PANURBANO
4468,15,Mexico,33,CHALCO,27,CHALCO,90,TENANGO DEL AIRE,2,1641,1,URBANO,2,COALICION_PANURBANO
6392,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,1379,1,URBANO,2,COALICION_PANURBANO
6393,15,Mexico,24,NAUCALPAN DE J,29,NAUCALPAN,58,NAUCALPAN,2,369,1,URBANO,2,COALICION_PANURBANO
6398,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,705,1,URBANO,2,COALICION_PANURBANO
6399,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,785,1,URBANO,2,COALICION_PANURBANO
6400,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1567,1,URBANO,2,COALICION_PANURBANO
6401,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,589,1,URBANO,2,COALICION_PANURBANO
6402,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,639,1,URBANO,2,COALICION_PANURBANO
6403,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,533,1,URBANO,2,COALICION_PANURBANO
6404,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,820,1,URBANO,2,COALICION_PANURBANO
6405,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,676,1,URBANO,2,COALICION_PANURBANO
6406,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,716,1,URBANO,2,COALICION_PANURBANO
6407,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,584,1,URBANO,2,COALICION_PANURBANO
6408,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,592,1,URBANO,2,COALICION_PANURBANO
6409,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,491,1,URBANO,2,COALICION_PANURBANO
6410,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,455,1,URBANO,2,COALICION_PANURBANO
6411,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,432,1,URBANO,2,COALICION_PANURBANO
6412,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,659,1,URBANO,2,COALICION_PANURBANO
6413,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,756,1,URBANO,2,COALICION_PANURBANO
6414,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,655,1,URBANO,2,COALICION_PANURBANO
6415,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,417,1,URBANO,2,COALICION_PANURBANO
6416,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,783,1,URBANO,2,COALICION_PANURBANO
6417,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,918,1,URBANO,2,COALICION_PANURBANO
6418,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,503,1,URBANO,2,COALICION_PANURBANO
6419,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,551,1,URBANO,2,COALICION_PANURBANO
6420,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,804,1,URBANO,2,COALICION_PANURBANO
6421,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,596,1,URBANO,2,COALICION_PANURBANO
6422,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,559,1,URBANO,2,COALICION_PANURBANO
6423,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,605,1,URBANO,2,COALICION_PANURBANO
6424,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,757,1,URBANO,2,COALICION_PANURBANO
6425,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,81,1,URBANO,2,COALICION_PANURBANO
6426,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,347,1,URBANO,2,COALICION_PANURBANO
6427,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,1039,1,URBANO,2,COALICION_PANURBANO
6428,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,147,1,URBANO,2,COALICION_PANURBANO
6429,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,130,1,URBANO,2,COALICION_PANURBANO
6430,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,72,1,URBANO,2,COALICION_PANURBANO
6431,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,81,1,URBANO,2,COALICION_PANURBANO
6432,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,36,HUEHUETOCA,2,27,1,URBANO,2,COALICION_PANURBANO
1,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,3,1665,0,NO URBANO,3,COALICION_PRINO URBANO
2,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,3,1654,0,NO URBANO,3,COALICION_PRINO URBANO
4,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1966,0,NO URBANO,3,COALICION_PRINO URBANO
5,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,837,0,NO URBANO,3,COALICION_PRINO URBANO
6,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,934,0,NO URBANO,3,COALICION_PRINO URBANO
7,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,737,0,NO URBANO,3,COALICION_PRINO URBANO
8,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,594,0,NO URBANO,3,COALICION_PRINO URBANO
9,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,818,0,NO URBANO,3,COALICION_PRINO URBANO
10,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1390,0,NO URBANO,3,COALICION_PRINO URBANO
11,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1044,0,NO URBANO,3,COALICION_PRINO URBANO
12,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,967,0,NO URBANO,3,COALICION_PRINO URBANO
13,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1432,0,NO URBANO,3,COALICION_PRINO URBANO
14,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1745,0,NO URBANO,3,COALICION_PRINO URBANO
15,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1147,0,NO URBANO,3,COALICION_PRINO URBANO
16,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1628,0,NO URBANO,3,COALICION_PRINO URBANO
17,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1611,0,NO URBANO,3,COALICION_PRINO URBANO
18,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,780,0,NO URBANO,3,COALICION_PRINO URBANO
19,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,2219,0,NO URBANO,3,COALICION_PRINO URBANO
20,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,2054,0,NO URBANO,3,COALICION_PRINO URBANO
21,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1442,0,NO URBANO,3,COALICION_PRINO URBANO
22,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1677,0,NO URBANO,3,COALICION_PRINO URBANO
23,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,854,0,NO URBANO,3,COALICION_PRINO URBANO
24,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1593,0,NO URBANO,3,COALICION_PRINO URBANO
25,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,900,0,NO URBANO,3,COALICION_PRINO URBANO
26,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1575,0,NO URBANO,3,COALICION_PRINO URBANO
29,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,996,0,NO URBANO,3,COALICION_PRINO URBANO
30,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1266,0,NO URBANO,3,COALICION_PRINO URBANO
31,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1740,0,NO URBANO,3,COALICION_PRINO URBANO
32,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,1,ACAMBAY,4,1268,0,NO URBANO,3,COALICION_PRINO URBANO
60,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1322,0,NO URBANO,3,COALICION_PRINO URBANO
61,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1095,0,NO URBANO,3,COALICION_PRINO URBANO
62,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1705,0,NO URBANO,3,COALICION_PRINO URBANO
63,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1485,0,NO URBANO,3,COALICION_PRINO URBANO
64,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,934,0,NO URBANO,3,COALICION_PRINO URBANO
65,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1126,0,NO URBANO,3,COALICION_PRINO URBANO
66,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1331,0,NO URBANO,3,COALICION_PRINO URBANO
67,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,2064,0,NO URBANO,3,COALICION_PRINO URBANO
68,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1285,0,NO URBANO,3,COALICION_PRINO URBANO
69,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,2548,0,NO URBANO,3,COALICION_PRINO URBANO
70,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,2107,0,NO URBANO,3,COALICION_PRINO URBANO
71,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,695,0,NO URBANO,3,COALICION_PRINO URBANO
72,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,3042,0,NO URBANO,3,COALICION_PRINO URBANO
73,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1514,0,NO URBANO,3,COALICION_PRINO URBANO
74,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1222,0,NO URBANO,3,COALICION_PRINO URBANO
75,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1776,0,NO URBANO,3,COALICION_PRINO URBANO
76,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1397,0,NO URBANO,3,COALICION_PRINO URBANO
77,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,1561,0,NO URBANO,3,COALICION_PRINO URBANO
78,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,483,0,NO URBANO,3,COALICION_PRINO URBANO
79,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,160,0,NO URBANO,3,COALICION_PRINO URBANO
80,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,790,0,NO URBANO,3,COALICION_PRINO URBANO
81,15,Mexico,1,JILOTEPEC,13,ATLACOMULCO,3,ACULCO,4,826,0,NO URBANO,3,COALICION_PRINO URBANO
83,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,3,1149,0,NO URBANO,3,COALICION_PRINO URBANO
84,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,1274,0,NO URBANO,3,COALICION_PRINO URBANO
85,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,908,0,NO URBANO,3,COALICION_PRINO URBANO
86,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,3,2399,0,NO URBANO,3,COALICION_PRINO URBANO
87,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,873,0,NO URBANO,3,COALICION_PRINO URBANO
88,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,752,0,NO URBANO,3,COALICION_PRINO URBANO
89,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,772,0,NO URBANO,3,COALICION_PRINO URBANO
90,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,221,0,NO URBANO,3,COALICION_PRINO URBANO
91,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,213,0,NO URBANO,3,COALICION_PRINO URBANO
92,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,1109,0,NO URBANO,3,COALICION_PRINO URBANO
93,15,Mexico,36,TEJUPILCO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,4,629,0,NO URBANO,3,COALICION_PRINO URBANO
95,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,500,0,NO URBANO,3,COALICION_PRINO URBANO
96,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1230,0,NO URBANO,3,COALICION_PRINO URBANO
97,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2162,0,NO URBANO,3,COALICION_PRINO URBANO
98,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,472,0,NO URBANO,3,COALICION_PRINO URBANO
99,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,806,0,NO URBANO,3,COALICION_PRINO URBANO
100,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2155,0,NO URBANO,3,COALICION_PRINO URBANO
101,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2343,0,NO URBANO,3,COALICION_PRINO URBANO
102,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2844,0,NO URBANO,3,COALICION_PRINO URBANO
103,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,752,0,NO URBANO,3,COALICION_PRINO URBANO
104,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,360,0,NO URBANO,3,COALICION_PRINO URBANO
105,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,876,0,NO URBANO,3,COALICION_PRINO URBANO
106,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1716,0,NO URBANO,3,COALICION_PRINO URBANO
107,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2179,0,NO URBANO,3,COALICION_PRINO URBANO
108,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,469,0,NO URBANO,3,COALICION_PRINO URBANO
109,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1069,0,NO URBANO,3,COALICION_PRINO URBANO
110,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1552,0,NO URBANO,3,COALICION_PRINO URBANO
111,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,3211,0,NO URBANO,3,COALICION_PRINO URBANO
112,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2657,0,NO URBANO,3,COALICION_PRINO URBANO
113,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2198,0,NO URBANO,3,COALICION_PRINO URBANO
114,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1596,0,NO URBANO,3,COALICION_PRINO URBANO
115,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1357,0,NO URBANO,3,COALICION_PRINO URBANO
116,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,815,0,NO URBANO,3,COALICION_PRINO URBANO
117,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2115,0,NO URBANO,3,COALICION_PRINO URBANO
118,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1610,0,NO URBANO,3,COALICION_PRINO URBANO
119,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1613,0,NO URBANO,3,COALICION_PRINO URBANO
120,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,7225,0,NO URBANO,3,COALICION_PRINO URBANO
121,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,3,3526,0,NO URBANO,3,COALICION_PRINO URBANO
126,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,2665,0,NO URBANO,3,COALICION_PRINO URBANO
129,15,Mexico,23,VALLE DE BRAVO,45,ZINACANTEPEC,5,ALMOLOYA DE JUAREZ,4,1604,0,NO URBANO,3,COALICION_PRINO URBANO
